step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
85.0,CASH_OUT,678058.75,C9701690,678058.75,0.0,C617022852,7175958.36,7854017.11,1.0,0,1,0,0,0
85.0,TRANSFER,1529614.71,C1096275107,1529614.71,0.0,C541691384,0.0,0.0,1.0,0,0,0,0,1
85.0,CASH_OUT,1529614.71,C955071434,1529614.71,0.0,C865727492,0.0,1529614.71,1.0,0,1,0,0,0
85.0,TRANSFER,1440705.58,C1202805418,1440705.58,0.0,C1429653947,0.0,0.0,1.0,0,0,0,0,1
85.0,CASH_OUT,1440705.58,C1733056191,1440705.58,0.0,C1061971573,0.0,1440705.58,1.0,0,1,0,0,0
86.0,TRANSFER,305817.12,C1107960128,305817.12,0.0,C76175380,0.0,0.0,1.0,0,0,0,0,1
86.0,CASH_OUT,305817.12,C337026029,305817.12,0.0,C1022926752,0.0,305817.12,1.0,0,1,0,0,0
86.0,TRANSFER,21829.31,C1342024703,21829.31,0.0,C1828683068,0.0,0.0,1.0,0,0,0,0,1
86.0,CASH_OUT,21829.31,C1952555964,21829.31,0.0,C1702948277,357009.54,378838.85,1.0,0,1,0,0,0
86.0,TRANSFER,17822.02,C1763423014,17822.02,0.0,C2088891396,0.0,0.0,1.0,0,0,0,0,1
86.0,CASH_OUT,17822.02,C270438906,17822.02,0.0,C976082192,2619609.53,2637431.55,1.0,0,1,0,0,0
86.0,TRANSFER,88649.1,C1043173812,88649.1,0.0,C1425524479,0.0,0.0,1.0,0,0,0,0,1
86.0,CASH_OUT,88649.1,C796414235,88649.1,0.0,C1743229382,2239755.86,2328404.96,1.0,0,1,0,0,0
86.0,TRANSFER,372344.58,C466502993,372344.58,0.0,C1376830476,0.0,0.0,1.0,0,0,0,0,1
86.0,CASH_OUT,372344.58,C2134607507,372344.58,0.0,C950019767,0.0,372344.58,1.0,0,1,0,0,0
86.0,TRANSFER,72547.29,C759761137,72547.29,0.0,C1046167270,0.0,0.0,1.0,0,0,0,0,1
86.0,CASH_OUT,72547.29,C1087665354,72547.29,0.0,C121215038,79736.28,152283.57,1.0,0,1,0,0,0
87.0,TRANSFER,114339.1,C702109004,114339.1,0.0,C1385287774,0.0,0.0,1.0,0,0,0,0,1
87.0,CASH_OUT,114339.1,C183849466,114339.1,0.0,C1798936808,41413.23,155752.33,1.0,0,1,0,0,0
87.0,TRANSFER,1083860.21,C1872678613,1083860.21,0.0,C1669827303,0.0,0.0,1.0,0,0,0,0,1
87.0,CASH_OUT,1083860.21,C202343880,1083860.21,0.0,C1389958255,0.0,1083860.21,1.0,0,1,0,0,0
87.0,TRANSFER,115461.48,C1864352304,115461.48,0.0,C238575749,0.0,0.0,1.0,0,0,0,0,1
87.0,CASH_OUT,115461.48,C1329935528,115461.48,0.0,C1434520582,21619.28,137080.75,1.0,0,1,0,0,0
88.0,TRANSFER,337994.64,C425422557,337994.64,0.0,C1375508405,0.0,0.0,1.0,0,0,0,0,1
88.0,CASH_OUT,337994.64,C889382301,337994.64,0.0,C3107126,0.0,337994.64,1.0,0,1,0,0,0
89.0,TRANSFER,766631.82,C112075481,766631.82,0.0,C1906745138,0.0,0.0,1.0,0,0,0,0,1
89.0,CASH_OUT,766631.82,C876716683,766631.82,0.0,C1473416514,0.0,766631.82,1.0,0,1,0,0,0
89.0,TRANSFER,43928.31,C1832804428,43928.31,0.0,C1373339236,0.0,0.0,1.0,0,0,0,0,1
89.0,CASH_OUT,43928.31,C2129914105,43928.31,0.0,C170080123,0.0,43928.31,1.0,0,1,0,0,0
89.0,TRANSFER,268230.43,C163362068,268230.43,0.0,C2101762472,0.0,0.0,1.0,0,0,0,0,1
89.0,CASH_OUT,268230.43,C810552146,268230.43,0.0,C400913352,0.0,268230.43,1.0,0,1,0,0,0
90.0,TRANSFER,1182557.97,C787624212,1182557.97,0.0,C707993034,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,1182557.97,C1336389651,1182557.97,0.0,C4347362,141273.74,1323831.71,1.0,0,1,0,0,0
90.0,TRANSFER,113309.55,C20934995,113309.55,0.0,C601864422,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,113309.55,C1936469791,113309.55,0.0,C471979620,0.0,113309.55,1.0,0,1,0,0,0
90.0,TRANSFER,703833.48,C199695016,703833.48,0.0,C1584778754,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,703833.48,C973257095,703833.48,0.0,C782817814,0.0,703833.48,1.0,0,1,0,0,0
90.0,TRANSFER,134515.36,C1087234685,134515.36,0.0,C271149484,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,134515.36,C1389046188,134515.36,0.0,C257288692,29488.06,164003.41,1.0,0,1,0,0,0
90.0,TRANSFER,266746.42,C1640647431,266746.42,0.0,C1995045376,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,266746.42,C1311443000,266746.42,0.0,C1414013313,4433931.77,4700678.19,1.0,0,1,0,0,0
90.0,TRANSFER,39664.74,C1509358186,39664.74,0.0,C2068734277,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,39664.74,C1334465444,39664.74,0.0,C247088283,0.0,39664.74,1.0,0,1,0,0,0
90.0,TRANSFER,249791.3,C2018224474,249791.3,0.0,C1562137241,0.0,0.0,1.0,0,0,0,0,1
90.0,CASH_OUT,249791.3,C712828337,249791.3,0.0,C1973032153,0.0,249791.3,1.0,0,1,0,0,0
91.0,TRANSFER,921668.95,C1152872254,921668.95,0.0,C1484049545,0.0,0.0,1.0,0,0,0,0,1
91.0,CASH_OUT,921668.95,C1505563519,921668.95,0.0,C863042157,96395.54,1018064.5,1.0,0,1,0,0,0
91.0,TRANSFER,737285.03,C2082041963,737285.03,0.0,C484298628,0.0,0.0,1.0,0,0,0,0,1
91.0,CASH_OUT,737285.03,C830817076,737285.03,0.0,C235145980,0.0,737285.03,1.0,0,1,0,0,0
91.0,TRANSFER,28308.97,C531625667,28308.97,0.0,C1312031909,0.0,0.0,1.0,0,0,0,0,1
91.0,CASH_OUT,28308.97,C1851254039,28308.97,0.0,C1151857075,0.0,28308.97,1.0,0,1,0,0,0
91.0,TRANSFER,482679.6,C822183230,482679.6,0.0,C1393101702,0.0,0.0,1.0,0,0,0,0,1
91.0,CASH_OUT,482679.6,C1126237876,482679.6,0.0,C842293503,0.0,482679.6,1.0,0,1,0,0,0
92.0,TRANSFER,1461930.03,C593029629,1461930.03,0.0,C1743578484,0.0,0.0,1.0,0,0,0,0,1
92.0,CASH_OUT,1461930.03,C1928781788,1461930.03,0.0,C1636281428,3762496.73,5224426.76,1.0,0,1,0,0,0
92.0,TRANSFER,271908.4,C1340312777,271908.4,0.0,C863062485,0.0,0.0,1.0,0,0,0,0,1
92.0,CASH_OUT,271908.4,C71055143,271908.4,0.0,C1732817669,1488088.26,1759996.66,1.0,0,1,0,0,0
92.0,TRANSFER,101903.69,C1615802716,101903.69,0.0,C1977391812,0.0,0.0,1.0,0,0,0,0,1
92.0,CASH_OUT,101903.69,C612571830,101903.69,0.0,C544677509,280117.63,382021.32,1.0,0,1,0,0,0
92.0,TRANSFER,21574.55,C2002083627,21574.55,0.0,C1024161943,0.0,0.0,1.0,0,0,0,0,1
92.0,CASH_OUT,21574.55,C313908201,21574.55,0.0,C1295977505,0.0,21574.55,1.0,0,1,0,0,0
92.0,TRANSFER,19742.71,C199871794,19742.71,0.0,C1396988344,0.0,0.0,1.0,0,0,0,0,1
92.0,CASH_OUT,19742.71,C931340371,19742.71,0.0,C781083195,2098671.68,2118414.39,1.0,0,1,0,0,0
93.0,TRANSFER,38150.22,C1961802855,38150.22,0.0,C315895571,0.0,0.0,1.0,0,0,0,0,1
93.0,CASH_OUT,38150.22,C458914580,38150.22,0.0,C1918475530,30220.14,68370.36,1.0,0,1,0,0,0
93.0,TRANSFER,886588.02,C391100177,886588.02,0.0,C1603792241,0.0,0.0,1.0,0,0,0,0,1
93.0,CASH_OUT,886588.02,C700848378,886588.02,0.0,C1731783280,0.0,886588.02,1.0,0,1,0,0,0
93.0,TRANSFER,4120.14,C2002472710,4120.14,0.0,C2023856876,0.0,0.0,1.0,0,0,0,0,1
93.0,CASH_OUT,4120.14,C861292985,4120.14,0.0,C1762318733,0.0,4120.14,1.0,0,1,0,0,0
93.0,TRANSFER,315654.19,C676090557,315654.19,0.0,C1516512243,0.0,0.0,1.0,0,0,0,0,1
93.0,CASH_OUT,315654.19,C137902575,315654.19,0.0,C1643523023,0.0,315654.19,1.0,0,1,0,0,0
93.0,TRANSFER,175313.96,C1863782967,175313.96,0.0,C1170590191,0.0,0.0,1.0,0,0,0,0,1
93.0,CASH_OUT,175313.96,C1532820276,175313.96,0.0,C1326115881,2911229.9,3086543.86,1.0,0,1,0,0,0
93.0,TRANSFER,269545.63,C1904367873,269545.63,0.0,C156002993,0.0,0.0,1.0,0,0,0,0,1
93.0,CASH_OUT,269545.63,C1309775985,269545.63,0.0,C1771620140,905690.55,1175236.17,1.0,0,1,0,0,0
94.0,TRANSFER,1454592.61,C708686257,1454592.61,0.0,C191950817,0.0,0.0,1.0,0,0,0,0,1
94.0,CASH_OUT,1454592.61,C824268591,1454592.61,0.0,C819390198,264042.92,1718635.53,1.0,0,1,0,0,0
94.0,TRANSFER,460635.82,C1586676521,460635.82,0.0,C94475674,0.0,0.0,1.0,0,0,0,0,1
94.0,CASH_OUT,460635.82,C1563063305,460635.82,0.0,C262427288,544728.69,1005364.51,1.0,0,1,0,0,0
94.0,TRANSFER,445257.43,C1313587911,445257.43,0.0,C1637506717,0.0,0.0,1.0,0,0,0,0,1
94.0,CASH_OUT,445257.43,C1527777491,445257.43,0.0,C1215602275,0.0,445257.43,1.0,0,1,0,0,0
94.0,TRANSFER,363378.75,C998593582,363378.75,0.0,C855256022,0.0,0.0,1.0,0,0,0,0,1
94.0,CASH_OUT,363378.75,C1736832400,363378.75,0.0,C2124923090,3609871.44,3973250.18,1.0,0,1,0,0,0
95.0,TRANSFER,655676.97,C428343058,655676.97,0.0,C1518840126,0.0,0.0,1.0,0,0,0,0,1
95.0,CASH_OUT,655676.97,C1072220674,655676.97,0.0,C2110200242,53614.28,709291.25,1.0,0,1,0,0,0
95.0,TRANSFER,56745.14,C872526349,56745.14,0.0,C1824885183,0.0,0.0,1.0,0,0,0,0,1
95.0,CASH_OUT,56745.14,C526144262,56745.14,0.0,C79051264,51433.88,108179.02,1.0,0,1,0,0,0
95.0,TRANSFER,33676.59,C732111322,33676.59,0.0,C1140210295,0.0,0.0,1.0,0,0,0,0,1
95.0,CASH_OUT,33676.59,C1000086512,33676.59,0.0,C1759363094,0.0,33676.59,1.0,0,1,0,0,0
95.0,TRANSFER,87999.25,C927181710,87999.25,0.0,C757947873,0.0,0.0,1.0,0,0,0,0,1
95.0,CASH_OUT,87999.25,C409531429,87999.25,0.0,C1827219533,0.0,87999.25,1.0,0,1,0,0,0
95.0,TRANSFER,53062.52,C146522698,53062.52,0.0,C1122850221,0.0,0.0,1.0,0,0,0,0,1
95.0,CASH_OUT,53062.52,C530884257,53062.52,0.0,C901438460,4256174.24,4309236.76,1.0,0,1,0,0,0
97.0,TRANSFER,707870.44,C1301979362,707870.44,0.0,C1733162010,0.0,0.0,1.0,0,0,0,0,1
97.0,CASH_OUT,707870.44,C858947550,707870.44,0.0,C1933220701,14476.91,722347.36,1.0,0,1,0,0,0
97.0,TRANSFER,5624.02,C1921410624,5624.02,0.0,C994730180,0.0,0.0,1.0,0,0,0,0,1
97.0,CASH_OUT,5624.02,C690034207,5624.02,0.0,C1902968473,204072.3,209696.33,1.0,0,1,0,0,0
97.0,TRANSFER,253498.36,C918476031,253498.36,0.0,C2006029122,0.0,0.0,1.0,0,0,0,0,1
97.0,CASH_OUT,253498.36,C1225846669,253498.36,0.0,C1102443690,3221753.01,3475251.37,1.0,0,1,0,0,0
97.0,TRANSFER,31329.62,C569899403,31329.62,0.0,C418690964,0.0,0.0,1.0,0,0,0,0,1
97.0,CASH_OUT,31329.62,C776765192,31329.62,0.0,C1465691990,99659.09,130988.71,1.0,0,1,0,0,0
98.0,TRANSFER,8055.06,C1421921119,8055.06,0.0,C133340407,0.0,0.0,1.0,0,0,0,0,1
98.0,CASH_OUT,8055.06,C1544350298,8055.06,0.0,C912405348,0.0,8055.06,1.0,0,1,0,0,0
98.0,TRANSFER,63624.08,C1872359745,63624.08,0.0,C1089130504,0.0,0.0,1.0,0,0,0,0,1
98.0,CASH_OUT,63624.08,C431038121,63624.08,0.0,C1925188324,0.0,63624.08,1.0,0,1,0,0,0
98.0,TRANSFER,1155819.58,C1274651891,1155819.58,0.0,C2045107453,0.0,0.0,1.0,0,0,0,0,1
98.0,CASH_OUT,1155819.58,C1889323500,1155819.58,0.0,C846511826,0.0,1155819.58,1.0,0,1,0,0,0
98.0,TRANSFER,427405.08,C1353657671,427405.08,0.0,C956901713,0.0,0.0,1.0,0,0,0,0,1
98.0,CASH_OUT,427405.08,C1106916781,427405.08,0.0,C583506611,0.0,427405.08,1.0,0,1,0,0,0
98.0,TRANSFER,1273674.05,C2014013314,1273674.05,0.0,C315419844,0.0,0.0,1.0,0,0,0,0,1
98.0,CASH_OUT,1273674.05,C1758225011,1273674.05,0.0,C59790487,0.0,1273674.05,1.0,0,1,0,0,0
98.0,TRANSFER,1122508.34,C1836246597,1122508.34,0.0,C960827392,0.0,0.0,1.0,0,0,0,0,1
98.0,CASH_OUT,1122508.34,C502991223,1122508.34,0.0,C2005952436,816132.63,1938640.97,1.0,0,1,0,0,0
99.0,TRANSFER,286670.9,C2005707747,286670.9,0.0,C1830145397,0.0,0.0,1.0,0,0,0,0,1
99.0,CASH_OUT,286670.9,C468670582,286670.9,0.0,C1129467798,1028298.11,1314969.01,1.0,0,1,0,0,0
99.0,TRANSFER,1515291.19,C1575226124,1515291.19,0.0,C1023961494,0.0,0.0,1.0,0,0,0,0,1
99.0,CASH_OUT,1515291.19,C73290469,1515291.19,0.0,C1192284712,234869.29,1750160.47,1.0,0,1,0,0,0
99.0,TRANSFER,130653.37,C379527742,130653.37,0.0,C312459798,0.0,0.0,1.0,0,0,0,0,1
99.0,CASH_OUT,130653.37,C2001925235,130653.37,0.0,C238467459,89246.77,219900.14,1.0,0,1,0,0,0
100.0,TRANSFER,54994.1,C126342805,54994.1,0.0,C169029118,0.0,0.0,1.0,0,0,0,0,1
100.0,CASH_OUT,54994.1,C1437857188,54994.1,0.0,C271249913,14941.39,69935.49,1.0,0,1,0,0,0
100.0,TRANSFER,28871.9,C420011443,28871.9,0.0,C1935426348,0.0,0.0,1.0,0,0,0,0,1
100.0,CASH_OUT,28871.9,C475065631,28871.9,0.0,C1078858029,500205.51,529077.41,1.0,0,1,0,0,0
100.0,TRANSFER,1422963.14,C626697086,1422963.14,0.0,C95194783,0.0,0.0,1.0,0,0,0,0,1
100.0,CASH_OUT,1422963.14,C1871604900,1422963.14,0.0,C45991423,0.0,1422963.14,1.0,0,1,0,0,0
101.0,TRANSFER,253793.28,C1375615484,253793.28,0.0,C1983479612,0.0,0.0,1.0,0,0,0,0,1
101.0,CASH_OUT,253793.28,C1168663550,253793.28,0.0,C740111360,525977.66,779770.94,1.0,0,1,0,0,0
101.0,TRANSFER,127905.82,C697159622,127905.82,0.0,C2008752241,0.0,0.0,1.0,0,0,0,0,1
101.0,CASH_OUT,127905.82,C1679438122,127905.82,0.0,C548284315,0.0,127905.82,1.0,0,1,0,0,0
101.0,TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1.0,0,0,0,0,1
101.0,CASH_OUT,891944.51,C1119545712,891944.51,0.0,C1334770230,0.0,891944.51,1.0,0,1,0,0,0
101.0,TRANSFER,146681.74,C1791664104,146681.74,0.0,C84868382,0.0,0.0,1.0,0,0,0,0,1
101.0,CASH_OUT,146681.74,C356110177,146681.74,0.0,C1772296269,63872.75,210554.49,1.0,0,1,0,0,0
102.0,TRANSFER,46081.45,C1009233877,46081.45,0.0,C1072793235,0.0,0.0,1.0,0,0,0,0,1
102.0,CASH_OUT,46081.45,C156864267,46081.45,0.0,C1721637972,379334.45,425415.9,1.0,0,1,0,0,0
102.0,TRANSFER,1076739.91,C936539159,1076739.91,0.0,C1057721506,0.0,0.0,1.0,0,0,0,0,1
102.0,CASH_OUT,1076739.91,C1825306443,1076739.91,0.0,C1739925176,2186542.64,3263282.55,1.0,0,1,0,0,0
102.0,TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1.0,0,0,0,0,1
102.0,CASH_OUT,548335.12,C687300462,548335.12,0.0,C1048805642,6534669.47,7083004.6,1.0,0,1,0,0,0
102.0,TRANSFER,656118.37,C203547819,656118.37,0.0,C1137673642,0.0,0.0,1.0,0,0,0,0,1
102.0,CASH_OUT,656118.37,C1063463883,656118.37,0.0,C268277254,161482.64,817601.02,1.0,0,1,0,0,0
102.0,TRANSFER,872199.82,C1327508355,872199.82,0.0,C1573144849,0.0,0.0,1.0,0,0,0,0,1
102.0,CASH_OUT,872199.82,C1572733222,872199.82,0.0,C1065349988,5447159.73,6319359.54,1.0,0,1,0,0,0
102.0,TRANSFER,22025.14,C1423921623,22025.14,0.0,C1580835462,0.0,0.0,1.0,0,0,0,0,1
102.0,CASH_OUT,22025.14,C505649715,22025.14,0.0,C2023092141,1730076.39,1752101.53,1.0,0,1,0,0,0
103.0,TRANSFER,710385.55,C845451769,710385.55,0.0,C453650328,0.0,0.0,1.0,0,0,0,0,1
103.0,CASH_OUT,710385.55,C1689637064,710385.55,0.0,C470068344,664259.42,1374644.97,1.0,0,1,0,0,0
103.0,TRANSFER,137508.01,C2062277295,137508.01,0.0,C1254777952,0.0,0.0,1.0,0,0,0,0,1
103.0,CASH_OUT,137508.01,C631857626,137508.01,0.0,C1700121209,0.0,137508.01,1.0,0,1,0,0,0
103.0,TRANSFER,639468.22,C1675701683,639468.22,0.0,C348036671,0.0,0.0,1.0,0,0,0,0,1
103.0,CASH_OUT,639468.22,C765437817,639468.22,0.0,C799703422,185390.74,824858.96,1.0,0,1,0,0,0
103.0,TRANSFER,1254092.1,C159727303,1254092.1,0.0,C1989484801,0.0,0.0,1.0,0,0,0,0,1
103.0,CASH_OUT,1254092.1,C1741433244,1254092.1,0.0,C663883872,0.0,1254092.1,1.0,0,1,0,0,0
104.0,TRANSFER,1762680.47,C1779028734,1762680.47,0.0,C229248099,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,1762680.47,C1980352063,1762680.47,0.0,C1032628517,3039981.66,4802662.12,1.0,0,1,0,0,0
104.0,TRANSFER,142336.65,C208481356,142336.65,0.0,C2072772190,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,142336.65,C2138181723,142336.65,0.0,C1941960795,267803.17,410139.82,1.0,0,1,0,0,0
104.0,TRANSFER,306833.41,C1531491177,306833.41,0.0,C495237092,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,306833.41,C1665711617,306833.41,0.0,C659116830,0.0,306833.41,1.0,0,1,0,0,0
104.0,TRANSFER,86170.94,C111341928,86170.94,0.0,C192831287,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,86170.94,C1765660975,86170.94,0.0,C764101152,288270.7,374441.64,1.0,0,1,0,0,0
104.0,TRANSFER,803794.53,C2012277914,803794.53,0.0,C2023785660,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,803794.53,C1366228179,803794.53,0.0,C190485576,305482.84,1109277.37,1.0,0,1,0,0,0
104.0,TRANSFER,125159.2,C1087798823,125159.2,0.0,C1125025410,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,125159.2,C1193616307,125159.2,0.0,C1223829389,26664.19,151823.38,1.0,0,1,0,0,0
104.0,TRANSFER,655294.3,C935429105,655294.3,0.0,C1630335689,0.0,0.0,1.0,0,0,0,0,1
104.0,CASH_OUT,655294.3,C300902846,655294.3,0.0,C443990229,1510159.85,2165454.15,1.0,0,1,0,0,0
105.0,TRANSFER,1457085.28,C1648040674,1457085.28,0.0,C1031027989,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,1457085.28,C208508333,1457085.28,0.0,C1196762236,0.0,1457085.28,1.0,0,1,0,0,0
105.0,TRANSFER,539087.79,C775037479,539087.79,0.0,C931676634,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,539087.79,C1597812887,539087.79,0.0,C1452774204,44825.34,583913.14,1.0,0,1,0,0,0
105.0,TRANSFER,1767112.66,C682978594,1767112.66,0.0,C121024766,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,1767112.66,C152862745,1767112.66,0.0,C636779273,1807813.82,3574926.48,1.0,0,1,0,0,0
105.0,TRANSFER,40413.81,C906016775,40413.81,0.0,C2138340769,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,40413.81,C209849944,40413.81,0.0,C580913459,0.0,40413.81,1.0,0,1,0,0,0
105.0,TRANSFER,35496.47,C1365223423,35496.47,0.0,C1732693893,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,35496.47,C1303610178,35496.47,0.0,C1251609442,123871.82,159368.28,1.0,0,1,0,0,0
105.0,TRANSFER,188854.39,C796435829,188854.39,0.0,C453493362,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,188854.39,C713573924,188854.39,0.0,C972572502,0.0,188854.39,1.0,0,1,0,0,0
105.0,TRANSFER,216351.05,C113536213,216351.05,0.0,C1976983084,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,216351.05,C1463568092,216351.05,0.0,C1631716263,0.0,216351.05,1.0,0,1,0,0,0
105.0,TRANSFER,511379.9,C1032127043,511379.9,0.0,C946777990,0.0,0.0,1.0,0,0,0,0,1
105.0,CASH_OUT,511379.9,C1440012977,511379.9,0.0,C644163395,3439249.7,3950629.6,1.0,0,1,0,0,0
106.0,TRANSFER,1409248.64,C1892918810,1409248.64,0.0,C2036490087,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,1409248.64,C1173095546,1409248.64,0.0,C1935607545,914125.46,2323374.1,1.0,0,1,0,0,0
106.0,TRANSFER,1486955.35,C1349419422,1486955.35,0.0,C199707137,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,1486955.35,C589092976,1486955.35,0.0,C1616444076,2163500.29,3650455.64,1.0,0,1,0,0,0
106.0,TRANSFER,71277.45,C1309821311,71277.45,0.0,C758876302,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,71277.45,C1811434259,71277.45,0.0,C1313595384,2698147.17,2769424.62,1.0,0,1,0,0,0
106.0,TRANSFER,8999.56,C634089015,8999.56,0.0,C1337869699,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1.0,0,1,0,0,0
106.0,TRANSFER,2231.46,C170266679,2231.46,0.0,C2133347282,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,2231.46,C967408302,2231.46,0.0,C2089340835,0.0,2231.46,1.0,0,1,0,0,0
106.0,TRANSFER,186227.75,C1206714746,186227.75,0.0,C834535104,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,186227.75,C185289348,186227.75,0.0,C1709297334,225566.47,411794.22,1.0,0,1,0,0,0
106.0,TRANSFER,110457.0,C823542906,110457.0,0.0,C846435560,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,110457.0,C1134044412,110457.0,0.0,C1839671644,4174451.61,4284908.61,1.0,0,1,0,0,0
106.0,TRANSFER,219489.62,C1817254692,219489.62,0.0,C584837450,0.0,0.0,1.0,0,0,0,0,1
106.0,CASH_OUT,219489.62,C1029645120,219489.62,0.0,C1349213118,0.0,219489.62,1.0,0,1,0,0,0
107.0,TRANSFER,1299860.86,C1480088933,1299860.86,0.0,C279309247,0.0,0.0,1.0,0,0,0,0,1
107.0,CASH_OUT,1299860.86,C481898497,1299860.86,0.0,C215244777,0.0,1299860.86,1.0,0,1,0,0,0
107.0,TRANSFER,418691.02,C1854590782,418691.02,0.0,C177484937,0.0,0.0,1.0,0,0,0,0,1
107.0,CASH_OUT,418691.02,C1963602022,418691.02,0.0,C697599749,628282.31,1046973.33,1.0,0,1,0,0,0
107.0,TRANSFER,570649.33,C1866696919,570649.33,0.0,C1840997848,0.0,0.0,1.0,0,0,0,0,1
107.0,CASH_OUT,570649.33,C976192518,570649.33,0.0,C582209368,0.0,570649.33,1.0,0,1,0,0,0
107.0,TRANSFER,37133.63,C40128322,37133.63,0.0,C1650770381,0.0,0.0,1.0,0,0,0,0,1
107.0,CASH_OUT,37133.63,C642373224,37133.63,0.0,C507662237,848718.57,885852.2,1.0,0,1,0,0,0
107.0,TRANSFER,204675.48,C399361899,204675.48,0.0,C1430251334,0.0,0.0,1.0,0,0,0,0,1
107.0,CASH_OUT,204675.48,C307731888,204675.48,0.0,C717487050,109380.43,314055.91,1.0,0,1,0,0,0
108.0,TRANSFER,36847.9,C696671781,36847.9,0.0,C1532653479,0.0,0.0,1.0,0,0,0,0,1
108.0,CASH_OUT,36847.9,C479866096,36847.9,0.0,C875404163,0.0,36847.9,1.0,0,1,0,0,0
108.0,TRANSFER,99808.45,C1704281751,99808.45,0.0,C587386073,0.0,0.0,1.0,0,0,0,0,1
108.0,CASH_OUT,99808.45,C1266810248,99808.45,0.0,C467980258,47744.92,147553.37,1.0,0,1,0,0,0
108.0,TRANSFER,566142.89,C1357772203,566142.89,0.0,C585432949,0.0,0.0,1.0,0,0,0,0,1
108.0,CASH_OUT,566142.89,C501067498,566142.89,0.0,C2079441909,1344558.46,1910701.34,1.0,0,1,0,0,0
109.0,TRANSFER,177344.53,C950814543,177344.53,0.0,C1505728182,0.0,0.0,1.0,0,0,0,0,1
109.0,CASH_OUT,177344.53,C406935284,177344.53,0.0,C118143453,567501.75,744846.28,1.0,0,1,0,0,0
109.0,TRANSFER,126375.17,C83653019,126375.17,0.0,C1418842986,0.0,0.0,1.0,0,0,0,0,1
109.0,CASH_OUT,126375.17,C1736726302,126375.17,0.0,C1409221160,0.0,126375.17,1.0,0,1,0,0,0
109.0,TRANSFER,252417.45,C1220229602,252417.45,0.0,C1660826618,0.0,0.0,1.0,0,0,0,0,1
109.0,CASH_OUT,252417.45,C230861644,252417.45,0.0,C793059779,401309.51,653726.95,1.0,0,1,0,0,0
109.0,TRANSFER,20243.24,C2003104872,20243.24,0.0,C1716469564,0.0,0.0,1.0,0,0,0,0,1
109.0,CASH_OUT,20243.24,C1068081772,20243.24,0.0,C966943233,1132460.42,1152703.66,1.0,0,1,0,0,0
109.0,TRANSFER,94613.12,C776792146,94613.12,0.0,C282454606,0.0,0.0,1.0,0,0,0,0,1
109.0,CASH_OUT,94613.12,C919387676,94613.12,0.0,C2083130101,0.0,94613.12,1.0,0,1,0,0,0
110.0,TRANSFER,904124.58,C1150317761,904124.58,0.0,C1725680409,0.0,0.0,1.0,0,0,0,0,1
110.0,CASH_OUT,904124.58,C392791213,904124.58,0.0,C1669065740,700603.93,1604728.51,1.0,0,1,0,0,0
110.0,TRANSFER,93732.16,C549532314,93732.16,0.0,C247181868,0.0,0.0,1.0,0,0,0,0,1
110.0,CASH_OUT,93732.16,C394514690,93732.16,0.0,C1985339190,131244.99,224977.15,1.0,0,1,0,0,0
110.0,TRANSFER,535654.59,C108472489,535654.59,0.0,C1349687631,0.0,0.0,1.0,0,0,0,0,1
110.0,CASH_OUT,535654.59,C412096572,535654.59,0.0,C1514312963,448145.96,983800.55,1.0,0,1,0,0,0
